Código Departamento,Departamento,Código Entidad,Entidad,Dimensión,Subcategoría,Indicador,Dato Numérico,Dato Cualitativo,Año,Mes,Fuente,Unidad de Medida
5,Antioquia,5264,Entrerrios,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,23.16,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5266,Envigado,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,48.21,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5282,Fredonia,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,21.93,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5284,Frontino,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,29.35,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5306,Giraldo,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,19.57,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5308,Girardota,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,31.47,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5310,Gómez Plata,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,37.04,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5313,Granada,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,37.65,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5315,Guadalupe,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,32.5,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5318,Guarne,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,38.4,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5321,Guatapé,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,28.57,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5347,Heliconia,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,46.3,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5353,Hispania,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,14.29,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5360,Itagüí,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,58.51,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5361,Ituango,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,7.5,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5364,Jardín,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,33.73,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5368,Jericó,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,25.53,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5376,La Ceja,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,44.07,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5380,La Estrella,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,43.99,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5390,La Pintada,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,24.53,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5400,La Unión,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,30.28,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5411,Liborina,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,22.12,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5425,Maceo,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,23.08,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5440,Marinilla,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,33.33,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5467,Montebello,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,67.27,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5475,Murindó,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,30.0,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5480,Mutatá,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,25.52,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5483,Nariño,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,15.79,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5490,Necoclí,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,19.43,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5495,Nechí,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,38.79,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5501,Olaya,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,26.92,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5541,Peñol,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,55.74,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5543,Peque,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,19.61,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5576,Pueblorrico,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,16.67,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5579,Puerto Berrío,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,38.74,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5585,Puerto Nare,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,34.96,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5591,Puerto Triunfo,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,29.73,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5604,Remedios,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,13.3,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5607,Retiro,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,52.02,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5615,Rionegro,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,43.85,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5628,Sabanalarga,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,29.27,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5631,Sabaneta,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,55.3,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5642,Salgar,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,22.45,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5647,San Andrés de Cuerquía,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,5.56,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5649,San Carlos,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,34.23,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5652,San Francisco,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,34.48,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5656,San Jerónimo,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,36.21,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5658,San José de La Montaña,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,10.71,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5659,San Juan de Urabá,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,18.89,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5660,San Luis,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,33.33,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5664,San Pedro de Los Milagros,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,34.67,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5665,San Pedro de Urabá,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,12.11,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5667,San Rafael,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,22.59,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5670,San Roque,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,35.88,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5674,San Vicente,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,33.33,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5679,Santa Bárbara,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,27.46,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5686,Santa Rosa de Osos,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,18.56,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5690,Santo Domingo,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,18.95,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5697,El Santuario,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,23.24,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5736,Segovia,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,14.29,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5756,Sonsón,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,36.11,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5761,Sopetrán,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,24.37,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5789,Támesis,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,26.44,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5790,Tarazá,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,25.34,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5792,Tarso,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,32.0,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5809,Titiribí,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,27.69,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5819,Toledo,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,9.09,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5837,Turbo,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,27.08,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5842,Uramita,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,10.71,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5847,Urrao,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,20.51,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5854,Valdivia,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,7.59,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5856,Valparaíso,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,37.5,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5858,Vegachí,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,15.63,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5861,Venecia,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,19.59,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5873,Vigía del Fuerte,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,27.83,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5885,Yalí,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,20.59,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5887,Yarumal,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,27.44,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5890,Yolombó,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,9.38,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5893,Yondó,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,50.0,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
5,Antioquia,5895,Zaragoza,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,16.04,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
8,Atlántico,8000,Atlántico,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,37.51,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
8,Atlántico,8001,Barranquilla,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,41.53,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
8,Atlántico,8078,Baranoa,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,31.42,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
8,Atlántico,8137,Campo de La Cruz,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,26.42,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
8,Atlántico,8141,Candelaria,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,21.91,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
8,Atlántico,8296,Galapa,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,33.39,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
8,Atlántico,8372,Juan de Acosta,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,35.75,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
8,Atlántico,8421,Luruaco,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,19.72,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
8,Atlántico,8433,Malambo,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,26.09,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
8,Atlántico,8436,Manatí,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,13.92,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
8,Atlántico,8520,Palmar de Varela,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,46.48,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
8,Atlántico,8549,Piojó,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,17.78,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
8,Atlántico,8558,Polonuevo,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,37.16,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
8,Atlántico,8560,Ponedera,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,16.74,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
8,Atlántico,8573,Puerto Colombia,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,48.63,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
8,Atlántico,8606,Repelón,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,16.55,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
8,Atlántico,8634,Sabanagrande,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,35.22,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
8,Atlántico,8638,Sabanalarga,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,25.5,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
8,Atlántico,8675,Santa Lucía,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,11.32,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
8,Atlántico,8685,Santo Tomás,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,27.6,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
8,Atlántico,8758,Soledad,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,37.32,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
8,Atlántico,8770,Suan,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,41.41,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
8,Atlántico,8832,Tubará,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,13.29,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
8,Atlántico,8849,Usiacurí,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,11.9,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
11,Bogotá,11001,Bogotá,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,46.6,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
13,Bolívar,13000,Bolívar,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,37.2,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
13,Bolívar,13001,Cartagena,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,46.49,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
13,Bolívar,13006,Achí,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,18.52,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
13,Bolívar,13030,Altos del Rosario,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,20.72,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
13,Bolívar,13042,Arenal,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,18.33,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
13,Bolívar,13052,Arjona,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,33.33,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
13,Bolívar,13062,Arroyohondo,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,15.46,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
13,Bolívar,13074,Barranco de Loba,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,11.11,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
13,Bolívar,13140,Calamar,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,19.59,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
13,Bolívar,13160,Cantagallo,Educación,Acceso a la educación,Tasa de tránsito inmediato a la educación superior,27.94,,2019,12,Ministerio de Educación Nacional (MEN),Porcentaje
